,price,bedrooms,bathrooms,m2_living,m2_lot,floors,waterfront,view,condition,grade,m2_above,m2_basement,yr_built,yr_renovated,zipcode
20509,382.0,4,3.5,235.04459,278.709,2.0,0,0,3,8,171.87055,63.17404,2014,0,98146
20510,560.0,3,2.5,129.13517,131.086133,3.0,0,0,3,8,129.13517,0.0,2008,0,98103
20511,772.0,3,2.25,152.36092,111.855212,3.0,0,0,3,8,152.36092,0.0,2014,0,98112
20512,324.95,4,2.5,207.080787,531.683869,2.0,0,0,3,7,207.080787,0.0,2012,0,98032
20513,530.0,3,2.5,166.29637,285.955434,2.0,0,0,3,8,166.29637,0.0,2010,0,98027
20514,384.0,3,2.25,91.97397,68.376608,2.5,0,0,3,8,81.75464,10.21933,2009,0,98105
20515,719.95,5,2.75,301.00572,637.593289,2.0,0,0,3,10,301.00572,0.0,2013,0,98056
20516,319.95,2,2.5,118.91584,76.087557,2.0,0,0,3,8,98.47718,20.43866,2006,0,98103
20517,292.0,3,2.5,149.57383,357.490744,2.0,0,0,3,8,149.57383,0.0,2006,0,98055
20519,425.0,2,2.5,106.83845,95.411381,3.0,0,0,3,8,106.83845,0.0,2008,0,98103
20520,799.95,5,3.75,349.31528,436.829906,2.0,0,0,3,9,258.27034,91.04494,2014,0,98034
20521,499.0,2,2.5,122.63195999999999,107.488771,2.0,0,0,3,8,91.97397,30.657989999999998,2014,0,98107
20522,572.0,4,2.75,250.8381,742.480776,2.0,0,0,3,9,250.8381,0.0,2012,0,98059
20523,459.0,2,2.0,137.49644,74.694012,3.0,0,0,3,8,137.49644,0.0,2008,0,98122
20524,529.5,3,2.25,130.99323,84.077215,3.0,0,0,3,9,130.99323,0.0,2014,0,98116
20525,374.5,4,2.5,291.250905,539.859333,2.0,0,0,3,9,291.250905,0.0,2005,0,98092
20526,584.0,3,2.5,137.49644,137.960955,2.0,0,0,3,8,118.91584,18.5806,2007,0,98102
20528,505.0,2,2.25,98.47718,112.319727,2.0,0,0,3,8,87.32882,11.14836,2006,0,98102
20529,565.0,2,2.5,181.16085,228.262671,3.0,0,0,3,8,181.16085,0.0,2009,0,98144
20530,799.0,4,2.75,310.29602,527.410331,2.0,0,0,3,9,310.29602,0.0,2011,0,98052
20531,547.0,3,2.5,145.85771,134.895156,2.5,0,0,3,9,115.19972,30.657989999999998,2007,0,98199
20532,550.0,3,2.5,179.30279,613.531412,2.0,0,0,3,7,179.30279,0.0,2014,0,98166
20533,250.0,3,2.0,147.71577,752.5143,1.0,0,0,3,7,98.47718,49.23859,1996,0,98038
20534,960.0,4,4.5,345.59916,719.626638,2.0,0,0,3,10,345.59916,0.0,2014,0,98034
20536,441.0,2,1.0,119.84487,119.751967,2.0,0,0,3,7,95.69009,24.15478,2005,0,98144
20537,265.0,3,2.25,138.332567,260.1284,2.0,0,0,3,7,138.332567,0.0,2012,0,98002
20538,430.0,3,2.5,192.773725,3674.5923589999998,1.0,0,0,3,7,192.773725,0.0,2012,0,98038
20539,286.8,3,2.5,131.271939,334.4508,2.0,0,0,3,8,131.271939,0.0,2011,0,98031
20540,375.0,3,2.5,120.7739,126.533886,2.0,0,0,3,8,81.75464,39.01926,2008,0,98144
20541,312.5,3,3.25,137.49644,91.323649,2.0,0,0,3,8,109.62554,27.8709,2013,0,98106
20542,850.0,4,2.75,308.43796,516.447777,2.0,0,0,3,9,308.43796,0.0,2012,0,98075
20543,390.5,3,2.25,142.14159,118.822937,2.0,0,0,3,7,103.679748,38.461842,2007,0,98177
20544,455.0,3,2.5,109.62554,86.585596,3.0,0,0,3,8,109.62554,0.0,2010,0,98119
20545,455.0,2,2.0,110.55457,121.052609,2.0,0,0,3,8,74.3224,36.232169999999996,2009,0,98107
20546,515.0,3,2.25,120.7739,109.62554,3.0,0,0,3,8,120.7739,0.0,2008,0,98103
20547,362.5,3,3.5,158.86413,205.501436,2.0,0,0,3,7,130.0642,28.79993,2013,0,98126
20548,460.0,3,2.5,222.03817,4411.03444,2.0,0,0,3,9,222.03817,0.0,2007,0,98058
20549,540.0,4,3.5,326.08953,557.882515,2.0,0,0,3,8,255.48325,70.60628,2010,0,98065
20550,230.0,3,1.75,105.90942,108.231995,2.0,0,0,3,8,105.90942,0.0,2014,0,98108
20551,425.0,2,2.5,122.63195999999999,123.468087,2.0,0,0,3,8,109.62554,13.00642,2007,0,98107
20552,298.45,5,3.0,195.09629999999999,905.990056,1.0,0,0,3,8,111.4836,83.6127,2007,0,98003
20553,344.0,4,2.5,222.9672,450.39374399999997,2.0,0,0,3,8,222.9672,0.0,2004,0,98038
20554,416.286,3,2.5,130.807424,91.881067,3.0,0,0,3,8,130.807424,0.0,2005,0,98115
20555,379.5,4,2.5,237.83168,473.991106,2.0,0,0,3,8,237.83168,0.0,2013,0,98092
20556,350.0,2,2.5,117.05778,125.14034099999999,3.0,0,0,3,8,117.05778,0.0,2005,0,98103
20557,258.8,2,1.75,119.84487,150.874472,2.0,0,0,3,8,119.84487,0.0,2014,0,98106
20558,620.0,4,2.5,253.62519,860.28178,2.0,0,0,3,8,253.62519,0.0,2008,0,98133
20559,295.0,2,2.5,151.43189,127.091304,2.0,0,0,3,7,118.91584,32.51605,2009,0,98106
20560,908.99,4,2.75,327.94759,635.828132,2.0,0,0,3,10,327.94759,0.0,2014,0,98075
20561,485.23,4,2.5,252.138742,1166.675874,2.0,0,0,3,9,252.138742,0.0,2014,0,98031
20562,475.0,3,2.25,151.43189,234.11556,2.0,0,0,3,7,151.43189,0.0,2005,0,98029
20564,635.0,3,3.0,207.17369,130.714521,2.5,0,0,3,8,171.87055,35.30314,2013,0,98027
20565,350.0,3,2.5,128.20614,147.71577,2.0,0,0,3,9,107.76748,20.43866,2012,0,98126
20566,345.0,3,3.5,122.63195999999999,107.860383,3.0,0,0,3,8,122.63195999999999,0.0,2010,0,98125
20567,700.0,2,2.0,138.42547,66.239839,3.0,0,0,3,9,138.42547,0.0,2014,0,98109
20568,490.0,3,2.25,118.91584,141.21256,2.0,0,0,3,8,100.33524,18.5806,2008,0,98107
20570,579.0,2,2.5,118.91584,97.641053,2.0,0,0,3,8,100.33524,18.5806,2009,0,98119
20571,552.5,3,1.5,120.7739,133.315805,2.0,0,0,3,8,104.05136,16.72254,2007,0,98122
20572,467.0,4,2.75,201.59951,466.744672,2.0,0,0,3,8,201.59951,0.0,2012,0,98059
20573,305.0,4,2.25,163.787989,345.320451,2.0,0,0,3,8,163.787989,0.0,2012,0,98031
20574,212.0,2,1.5,94.76106,141.677075,2.0,0,0,3,7,94.76106,0.0,2004,0,98133
20575,429.0,4,2.5,170.94152,426.703479,2.0,0,0,3,7,170.94152,0.0,2010,0,98053
20576,479.95,3,2.0,169.08346,126.162274,3.0,0,0,3,9,169.08346,0.0,2014,0,98126
20577,825.0,3,3.5,248.05101,278.709,2.0,0,0,3,9,173.72861,74.3224,2014,0,98117
20579,250.0,3,2.25,130.0642,354.332042,2.0,0,0,3,7,130.0642,0.0,2012,0,98042
20580,289.0,2,1.5,107.76748,200.484674,2.0,0,0,3,7,107.76748,0.0,1982,0,98034
20581,265.0,3,2.5,130.0642,312.897304,2.0,0,0,3,7,130.0642,0.0,2013,0,98146
20582,344.0,3,2.5,114.456496,104.98039,3.0,0,0,3,7,114.456496,0.0,2007,0,98125
20583,749.0,4,2.75,250.8381,557.418,2.0,0,0,4,8,195.09629999999999,55.7418,1910,0,98116
20584,492.0,4,2.5,236.90265,592.906946,2.0,0,0,3,7,236.90265,0.0,2007,0,98065
20585,552.5,4,2.5,302.86378,641.216506,2.0,0,0,3,8,302.86378,0.0,2008,0,98059
20586,653.5,2,2.5,156.07704,115.19972,2.0,0,0,3,8,104.05136,52.02568,2014,0,98102
20587,855.0,4,3.25,244.33489,236.90265,2.0,0,0,3,10,188.59309,55.7418,2006,0,98117
20588,333.0,3,1.5,117.05778,534.935474,2.0,0,0,3,7,117.05778,0.0,1999,0,98006
20589,415.0,4,2.5,236.90265,418.0635,2.0,0,0,3,7,236.90265,0.0,2009,0,98059
20590,445.0,4,3.25,320.51535,464.515,2.0,0,0,3,8,320.51535,0.0,2008,0,98178
20591,273.5,3,2.5,143.99965,316.056006,2.0,0,0,3,7,143.99965,0.0,2009,0,98002
20592,969.99,4,2.5,385.54745,783.729708,2.0,0,0,3,10,385.54745,0.0,2014,0,98075
20594,430.0,3,3.25,143.99965,134.151932,3.0,0,0,3,8,143.99965,0.0,2006,0,98115
20595,392.0,4,2.5,197.88339,371.612,2.0,0,0,3,8,197.88339,0.0,2014,0,98146
20596,795.0,4,2.5,268.48967,724.457594,2.0,0,0,3,9,268.48967,0.0,2005,0,98006
20597,457.0,3,2.5,113.34166,123.56099,2.0,0,0,3,8,93.83203,19.50963,2008,0,98117
20598,453.0,4,2.5,232.443306,771.652318,2.0,0,0,3,9,232.443306,0.0,2013,0,98001
20599,376.0,3,2.0,124.49002,128.577752,3.0,0,0,3,8,124.49002,0.0,2008,0,98103
20600,469.995,4,2.5,218.32205,353.0314,2.0,0,0,3,8,218.32205,0.0,2014,0,98059
20601,540.0,3,2.5,168.15443,365.10879,2.0,0,0,3,8,168.15443,0.0,2008,0,98053
20602,555.0,4,2.5,307.50893,603.8695,2.0,0,0,3,8,307.50893,0.0,2012,0,98065
20603,445.0,3,2.0,150.50286,473.898203,1.0,0,0,3,7,54.81277,95.69009,2006,0,98118
20604,256.95,2,2.0,99.40621,58.993405,2.0,0,0,3,9,66.89016,32.51605,2008,0,98106
20605,297.0,4,2.5,207.17369,460.055656,2.0,0,0,3,8,207.17369,0.0,2011,0,98002
20606,320.0,4,2.5,183.01891,423.451874,2.0,0,0,3,8,183.01891,0.0,2005,0,98038
20607,805.0,5,4.5,427.3538,725.5724299999999,2.0,0,0,3,9,297.2896,130.0642,2006,0,98065
20608,799.99,4,2.75,288.92833,562.06315,2.0,0,0,3,9,288.92833,0.0,2014,0,98052
20609,680.0,4,2.5,324.23147,341.604331,2.0,0,0,3,9,264.77355,59.45792,2007,0,98072
20610,395.0,3,2.5,148.6448,179.860208,2.0,0,0,3,7,148.6448,0.0,2007,0,98108
20611,732.0,3,2.5,182.08988,284.28318,2.0,0,0,3,8,182.08988,0.0,2010,0,98117
20612,163.8,2,2.5,92.903,101.450076,2.0,0,0,3,7,91.97397,0.92903,2004,0,98118
20613,220.0,2,2.5,92.903,101.450076,2.0,0,0,3,7,91.97397,0.92903,2004,0,98118
20614,308.625,2,2.0,139.3545,130.807424,3.0,0,0,3,7,139.3545,0.0,1999,0,98133
20615,375.0,3,2.5,225.19687199999998,551.007693,2.0,0,0,3,9,225.19687199999998,0.0,2014,0,98042
20616,300.0,4,2.5,213.955609,355.44687799999997,2.0,0,0,3,8,213.955609,0.0,2006,0,98092
20617,284.0,3,2.5,174.65764,558.161224,2.0,0,0,3,7,174.65764,0.0,2009,0,98042
20618,610.0,2,2.0,112.41263,68.74822,2.0,0,0,3,8,72.46433999999999,39.94829,2014,0,98112
20619,955.0,4,3.25,345.59916,628.488795,2.0,0,0,3,9,345.59916,0.0,2012,0,98053
20620,982.0,4,2.75,335.37982999999997,797.10774,2.0,0,0,3,9,335.37982999999997,0.0,2014,0,98033
20621,359.0,3,1.5,126.34808,82.219155,3.0,0,0,3,8,126.34808,0.0,2008,0,98103
20622,779.38,5,2.5,240.61877,658.124852,2.0,0,0,3,8,240.61877,0.0,2014,0,98052
20624,635.0,3,3.0,212.74787,130.714521,2.5,0,0,3,8,175.58667,37.1612,2014,0,98027
20625,1060.0,4,3.75,360.46364,927.079037,2.5,0,0,3,10,360.46364,0.0,2007,0,98029
20626,389.5,3,2.5,125.41905,81.197222,3.0,0,0,3,8,117.98681,7.43224,2006,0,98136
20627,359.8,5,2.5,201.59951,255.669056,2.0,0,0,3,8,201.59951,0.0,2014,0,98106
20628,399.95,3,3.0,120.402288,97.641053,3.0,0,0,3,8,120.402288,0.0,2009,0,98125
20629,320.0,3,3.25,142.14159,148.830606,2.0,0,0,3,8,105.90942,36.232169999999996,2013,0,98106
20630,255.9,3,2.5,138.332567,303.421198,2.0,0,0,3,7,138.332567,0.0,2014,0,98002
20631,380.0,4,2.5,197.88339,414.997701,2.0,0,0,3,8,197.88339,0.0,2014,0,98146
20632,580.0,3,2.75,132.85129,141.305463,2.0,0,0,3,9,104.98039,27.8709,2009,0,98119
20633,545.0,5,3.75,221.10914,675.219004,1.0,0,0,3,8,132.85129,88.25785,2008,0,98106
20634,451.3,3,2.5,131.92226,75.623042,2.0,0,0,3,8,105.90942,26.01284,2008,0,98136
20635,852.88,4,3.25,320.51535,574.512152,2.0,0,0,3,9,320.51535,0.0,2014,0,98074
20636,305.0,4,2.5,177.816342,292.64445,2.0,0,0,3,8,177.816342,0.0,2009,0,98055
20637,295.0,2,1.5,91.788164,100.33524,3.0,0,0,3,7,91.788164,0.0,2007,0,98125
20638,261.0,3,2.25,147.158352,260.1284,2.0,0,0,3,7,147.158352,0.0,2012,0,98002
20639,560.0,4,2.5,244.33489,530.47613,2.0,0,0,3,8,244.33489,0.0,2001,0,98065
20640,795.0,4,3.25,327.01856,487.74075,2.0,0,0,3,9,327.01856,0.0,2012,0,98053
20641,384.95,4,2.5,221.10914,456.432439,2.0,0,0,3,8,221.10914,0.0,2006,0,98038
20642,500.0,3,1.75,130.99323,111.204891,3.0,0,0,3,8,130.99323,0.0,2012,0,98103
20643,640.0,4,3.5,299.14766,533.356123,2.0,0,0,3,9,299.14766,0.0,2013,0,98065
20644,418.0,4,3.25,303.421198,554.538007,2.0,0,0,3,8,303.421198,0.0,2014,0,98023
20645,799.0,3,2.0,236.90265,445.376982,2.0,0,0,3,9,236.90265,0.0,2007,0,98115
20646,552.9,4,3.5,355.632684,1755.8667,2.5,0,0,3,9,355.632684,0.0,2014,0,98001
20647,539.95,3,2.25,155.14801,148.273188,3.0,0,0,3,8,155.14801,0.0,2014,0,98136
20648,524.225,4,2.5,283.911568,1057.700655,2.0,0,0,3,9,283.911568,0.0,2014,0,98001
20649,424.95,2,1.5,92.903,110.368764,3.0,0,0,3,8,92.903,0.0,2005,0,98115
20650,560.0,3,3.25,142.14159,165.924758,2.0,0,0,3,8,111.4836,30.657989999999998,2007,0,98117
20651,715.0,5,3.0,324.23147,565.872173,2.0,0,0,3,9,324.23147,0.0,2009,0,98011
20652,300.0,5,2.5,256.41228,557.418,2.0,0,0,3,8,256.41228,0.0,2006,0,98108
20653,405.0,3,2.5,133.78032,200.949189,2.0,0,0,3,7,133.78032,0.0,2005,0,98029
20654,327.0,3,3.0,127.27711,92.995903,3.0,0,0,3,8,127.27711,0.0,2009,0,98133
20655,859.95,6,4.0,295.43154,608.607553,2.0,0,0,3,9,295.43154,0.0,2014,0,98074
20656,560.0,4,3.0,252.69616,703.27571,2.0,0,0,3,9,252.69616,0.0,2008,0,98133
20657,379.9,3,2.5,167.2254,259.385176,2.0,0,0,3,8,167.2254,0.0,2011,0,98126
20658,625.0,3,2.5,299.14766,595.415327,2.0,0,0,3,9,299.14766,0.0,2008,0,98059
20659,398.096,3,2.5,220.18010999999998,494.336863,2.0,0,0,3,8,220.18010999999998,0.0,2014,0,98038
20660,315.0,3,2.5,130.99323,123.096475,2.0,0,0,3,7,109.62554,21.36769,2007,0,98106
20661,939.0,4,3.5,338.16692,561.970247,2.0,0,0,3,9,338.16692,0.0,2014,0,98052
20662,674.0,3,2.5,178.37376,336.680472,2.0,0,0,3,9,178.37376,0.0,2003,0,98052
20663,306.0,4,2.5,210.611101,332.314031,2.0,0,0,3,7,210.611101,0.0,2014,0,98092
20665,394.95,2,1.0,105.07329299999999,121.145512,3.0,0,0,3,7,105.07329299999999,0.0,2011,0,98115
20666,914.154,3,3.5,273.13482,597.459193,2.0,0,0,3,10,273.13482,0.0,2014,0,98075
20667,496.0,3,2.5,202.52854,421.129299,2.0,0,0,3,7,202.52854,0.0,2010,0,98011
20668,430.1,3,2.25,130.0642,100.149434,2.0,0,0,3,8,87.32882,42.73538,2009,0,98144
20669,449.99,4,2.5,248.98004,514.589717,2.0,0,0,3,8,248.98004,0.0,2013,0,98045
20670,502.0,4,2.5,248.98004,514.589717,2.0,0,0,3,8,248.98004,0.0,2013,0,98045
20671,310.0,3,2.5,120.7739,335.565636,2.0,0,0,3,7,120.7739,0.0,2005,0,98118
20672,349.95,4,3.5,259.756788,327.01856,2.5,0,0,3,8,259.756788,0.0,2013,0,98001
20673,625.0,2,1.75,135.63838,139.3545,2.0,0,0,3,8,92.903,42.73538,2008,0,98103
20674,1054.71,4,3.5,391.12163,602.104343,2.0,0,3,3,9,302.86378,88.25785,2014,0,98075
20675,680.0,4,2.75,216.46399,364.17976,2.0,0,0,3,9,216.46399,0.0,2005,0,98029
20676,828.95,4,3.5,365.10879,527.68904,2.0,0,1,3,9,261.98646,103.12233,2013,0,98027
20677,274.95,3,2.5,149.388024,371.612,2.0,0,0,3,8,149.388024,0.0,2014,0,98092
20678,293.0,2,2.25,149.57383,182.833104,2.0,0,0,4,7,149.57383,0.0,1979,0,98056
20679,795.0,4,3.5,297.2896,301.93475,2.0,0,0,3,9,248.05101,49.23859,2007,0,98029
20680,282.9,4,2.5,158.86413,325.1605,2.0,0,0,3,7,158.86413,0.0,2014,0,98002
20681,909.95,5,3.75,283.35415,833.525716,2.0,0,0,3,9,283.35415,0.0,2014,0,98033
20682,922.755,4,3.5,330.73468,459.962753,2.0,0,0,3,9,330.73468,0.0,2014,0,98074
20683,424.0,4,2.5,246.19295,806.862555,2.0,0,0,3,9,246.19295,0.0,2006,0,98001
20684,630.0,3,2.5,324.23147,1152.92623,2.0,0,0,3,8,240.61877,83.6127,2009,0,98059
20685,810.0,4,3.25,384.61842,4289.610219,2.0,0,0,3,9,384.61842,0.0,2007,0,98011
20686,256.703,3,2.0,155.14801,412.582223,1.0,0,0,3,7,155.14801,0.0,2014,0,98022
20687,386.38,3,2.5,159.79316,334.4508,2.0,0,0,3,7,159.79316,0.0,2010,0,98053
20688,485.0,2,2.0,140.28353,367.988783,1.0,0,0,3,8,140.28353,0.0,2010,0,98053
20689,275.0,3,2.25,134.70935,375.32812,2.0,0,0,3,7,134.70935,0.0,2010,0,98038
20690,370.0,4,2.5,168.340236,466.930478,2.0,0,0,3,8,168.340236,0.0,2011,0,98055
20691,499.95,2,2.25,98.47718,112.226824,2.0,0,0,3,8,87.32882,11.14836,2005,0,98102
20692,502.0,3,2.5,148.6448,285.490919,3.0,0,0,3,8,148.6448,0.0,2009,0,98144
20693,654.0,3,3.25,142.14159,145.393195,2.0,0,0,3,8,118.91584,23.22575,2005,0,98122
20694,575.0,4,2.25,192.30921,114.27069,3.0,0,0,3,9,139.3545,52.95471,2013,0,98116
20695,500.0,4,2.5,337.23789,695.100246,2.0,0,0,3,10,337.23789,0.0,2008,0,98188
20696,554.0,3,2.5,198.81242,383.317778,2.0,0,0,3,8,182.08988,16.72254,2005,0,98027
20697,360.0,4,1.75,186.73503,1132.301764,1.0,0,0,4,7,106.83845,79.89658,1960,0,98059
20698,619.99,4,2.75,244.33489,418.156403,2.0,0,0,3,8,244.33489,0.0,2015,0,98028
20699,317.5,4,2.5,207.45239899999999,559.740575,2.0,0,0,3,7,207.45239899999999,0.0,2012,0,98001
20700,564.95,4,2.75,277.77997,420.014463,2.0,0,0,3,7,277.77997,0.0,2014,0,98028
20701,545.0,2,1.25,115.19972,199.74145,2.0,0,0,3,8,115.19972,0.0,2014,0,98117
20702,333.7,3,2.5,207.17369,469.16015,2.0,0,0,3,7,207.17369,0.0,2006,0,98042
20704,530.0,4,3.0,212.74787,474.269815,2.0,0,0,3,8,212.74787,0.0,2012,0,98028
20705,396.0,2,1.5,88.25785,80.361095,3.0,0,0,3,8,88.25785,0.0,2006,0,98107
20706,305.0,2,1.75,104.05136,70.420474,2.0,0,0,3,7,104.05136,0.0,2012,0,98027
20707,380.0,5,3.5,224.82526,433.85701,2.0,0,0,3,7,224.82526,0.0,2013,0,98118
20708,305.0,4,2.5,159.235742,301.93475,2.0,0,0,3,8,159.235742,0.0,2010,0,98055
20709,440.0,4,2.5,207.17369,524.9019499999999,2.0,0,0,3,7,207.17369,0.0,2011,0,98056
20710,459.0,4,3.0,235.04459,929.03,2.0,0,0,3,7,235.04459,0.0,2013,0,98148
20711,530.0,3,3.5,143.99965,114.549399,2.0,0,0,3,8,107.76748,36.232169999999996,2005,0,98122
20712,600.0,4,2.75,288.92833,1042.836175,2.0,0,0,3,8,288.92833,0.0,2012,0,98059
20713,515.0,3,3.0,195.09629999999999,223.803327,2.0,0,0,3,8,154.21898,40.87732,2008,0,98144
20714,275.0,4,2.5,199.74145,345.692063,2.0,0,0,3,8,199.74145,0.0,2007,0,98002
20715,540.0,3,1.75,151.43189,130.435812,2.0,0,0,3,8,94.76106,56.67083,2014,0,98107
20716,445.0,3,2.5,207.17369,737.092402,2.0,0,0,3,7,207.17369,0.0,2005,0,98065
20717,285.0,3,2.5,122.63195999999999,88.722365,3.0,0,0,3,7,122.63195999999999,0.0,2009,0,98106
20718,480.0,3,2.5,147.71577,132.944193,2.0,0,0,3,8,98.47718,49.23859,2010,0,98144
20719,440.0,5,3.25,242.47683,338.352726,2.0,0,0,3,8,193.23824,49.23859,2005,0,98118
20720,287.45,3,2.5,133.78032,232.2575,2.0,0,0,3,7,133.78032,0.0,2008,0,98146
20721,507.95,4,2.5,244.33489,583.709549,2.0,0,0,3,9,244.33489,0.0,2006,0,98059
20722,750.0,3,3.5,314.94117,936.276434,2.0,0,0,3,10,282.42512,32.51605,2012,0,98056
20723,425.0,3,1.5,130.0642,94.946866,3.0,0,0,3,8,130.0642,0.0,2007,0,98115
20724,420.0,3,3.5,176.5157,198.162099,2.0,0,0,3,8,141.21256,35.30314,2009,0,98126
20725,394.95,3,2.5,125.41905,116.12875,3.0,0,0,3,8,117.98681,7.43224,2006,0,98136
20726,635.0,4,3.25,317.72826,627.281056,2.0,0,2,3,9,281.49609,36.232169999999996,2012,0,98065
20727,513.0,3,2.5,199.74145,15013.775121,2.0,0,0,3,7,123.56099,76.18046,1995,0,98038
20728,380.0,4,2.5,196.02533,492.943318,2.0,0,0,3,8,196.02533,0.0,2012,0,98038
20730,540.0,5,3.0,266.63161,405.893207,2.0,0,0,3,8,194.16727,72.46433999999999,2007,0,98011
20731,352.499,2,2.25,115.19972,65.496615,2.0,0,0,3,7,106.83845,8.36127,2009,0,98027
20732,603.0,4,3.5,335.37982999999997,589.469535,2.0,0,0,3,9,220.18010999999998,115.19972,2008,0,98058
20733,685.0,4,2.5,214.60593,473.8053,2.0,0,0,3,9,214.60593,0.0,2013,0,98177
20734,330.675,4,3.0,179.30279,281.588993,1.0,0,0,3,7,111.4836,67.81919,2006,0,98019
20735,275.0,3,3.0,129.13517,100.33524,2.0,0,0,3,7,105.90942,23.22575,2006,0,98118
20736,259.95,3,2.5,146.600934,681.90802,2.0,0,0,3,7,146.600934,0.0,2010,0,98030
20737,441.0,3,2.0,159.79316,1393.545,1.0,0,0,3,9,159.79316,0.0,2011,0,98014
20739,590.0,3,3.5,183.01891,471.854337,2.0,0,0,3,8,156.07704,26.94187,2007,0,98144
20740,497.0,3,2.25,135.63838,125.697759,2.0,0,0,3,8,97.54814999999999,38.09023,2012,0,98116
20741,345.5,3,2.5,179.30279,371.612,2.0,0,0,3,8,179.30279,0.0,2014,0,98001
20742,562.5,3,2.25,120.7739,84.263021,2.0,0,0,3,8,92.903,27.8709,2006,0,98102
20743,355.0,3,2.25,134.244835,100.985561,2.0,0,0,3,7,120.7739,13.470935,2005,0,98027
20744,345.0,2,2.25,79.89658,64.660488,2.0,0,0,3,9,79.89658,0.0,2009,0,98118
20745,478.0,3,2.5,282.42512,421.315105,2.0,0,0,3,9,282.42512,0.0,2007,0,98056
20746,391.5,3,2.5,225.19687199999998,570.703129,2.0,0,0,3,9,225.19687199999998,0.0,2014,0,98030
20747,265.0,2,1.5,100.706852,318.378581,2.0,0,0,3,7,100.706852,0.0,1976,0,98125
20748,395.0,3,2.5,233.18653,494.24396,2.0,0,0,3,8,233.18653,0.0,2005,0,98106
20749,286.308,2,1.5,113.34166,96.247508,3.0,0,0,3,7,113.34166,0.0,2006,0,98133
20750,370.0,2,2.25,118.91584,77.574005,2.0,0,0,3,7,100.33524,18.5806,2009,0,98118
20751,1079.0,5,3.5,347.45722,521.18583,2.0,0,0,3,9,265.70258,81.75464,2014,0,98117
20752,298.9,3,2.5,172.056356,371.612,2.0,0,0,3,7,172.056356,0.0,2014,0,98002
20753,775.0,4,2.5,239.68974,537.6296609999999,2.0,0,0,3,9,239.68974,0.0,2007,0,98029
20754,790.0,4,3.5,296.36057,2921.79935,2.0,0,0,3,9,296.36057,0.0,2010,0,98027
20755,1050.0,3,2.5,315.8702,475.570457,2.0,0,0,3,8,213.6769,102.1933,2014,0,98115
20756,249.0,2,1.5,101.26427,249.537458,2.0,0,0,3,7,101.26427,0.0,1982,0,98034
20757,348.0,3,2.0,219.25108,570.888935,1.0,0,0,3,8,219.25108,0.0,2011,0,98030
20758,358.0,5,2.5,228.54138,520.628412,2.0,0,0,3,8,228.54138,0.0,2011,0,98038
20759,260.0,5,2.5,188.128575,720.92728,2.0,0,0,3,7,188.128575,0.0,2007,0,98001
20760,765.0,4,3.0,409.70223,474.176912,2.0,0,0,3,9,315.8702,93.83203,2006,0,98065
20761,739.0,3,2.5,261.05743,501.6762,2.0,0,0,3,9,261.05743,0.0,2005,0,98052
20762,890.0,5,3.5,417.13447,557.418,2.0,0,0,3,10,297.2896,119.84487,2006,0,98027
20763,462.0,4,2.5,285.21220999999997,597.552096,2.0,0,0,3,9,285.21220999999997,0.0,2006,0,98055
20764,380.0,4,2.5,184.319552,3010.0572,1.0,0,0,3,8,145.300292,39.01926,1962,0,98198
20765,770.0,5,3.5,441.28925,764.963302,2.0,0,2,3,10,311.22505,130.0642,2013,0,98198
20766,641.0,4,3.25,256.41228,381.273912,2.0,0,0,3,8,176.5157,79.89658,2014,0,98056
20768,369.0,4,2.5,284.28318,2531.699653,1.5,0,0,3,8,284.28318,0.0,2008,0,98022
20769,1112.0,4,3.0,257.34131,246.19295,2.0,0,0,3,9,202.52854,54.81277,2014,0,98109
20770,357.0,5,2.5,277.77997,858.42372,2.0,0,0,3,8,277.77997,0.0,2015,0,98133
20771,650.0,3,2.75,143.07062,116.221653,2.0,0,0,3,8,114.27069,28.79993,2002,0,98102
20772,563.5,3,2.5,130.0642,121.888736,3.5,0,0,3,8,130.0642,0.0,2007,0,98103
20773,345.0,3,2.5,156.07704,207.080787,2.0,0,0,3,7,156.07704,0.0,2007,0,98155
20774,479.95,3,2.0,209.96078,665.464189,1.0,0,0,3,9,209.96078,0.0,2012,0,98058
20775,660.0,4,3.5,315.8702,482.723988,2.0,0,0,3,9,315.8702,0.0,2012,0,98065
20776,800.0,4,2.5,272.20579,464.515,2.0,0,0,3,9,256.41228,15.79351,2007,0,98006
20777,253.101,3,2.0,115.10681699999999,560.762508,1.0,0,0,3,7,115.10681699999999,0.0,2009,0,98030
20778,555.0,3,3.5,195.09629999999999,230.306537,2.0,0,0,3,9,134.70935,60.38695,2011,0,98118
20779,240.0,4,1.0,111.4836,201.692413,1.5,0,0,3,7,111.4836,0.0,1933,0,98133
20780,380.0,4,1.0,111.4836,201.692413,1.5,0,0,3,7,111.4836,0.0,1933,0,98133
20781,239.0,2,1.5,63.17404,71.721116,2.0,0,0,3,7,63.17404,0.0,2005,0,98103
20782,760.0,4,3.25,249.90906999999999,371.147485,2.0,0,0,3,9,191.38018,58.52889,2014,0,98136
20783,430.0,4,2.5,255.48325,668.9016,2.0,0,0,3,8,255.48325,0.0,2011,0,98019
20784,660.0,3,2.5,227.61235,402.455796,2.0,0,0,3,8,227.61235,0.0,2010,0,98053
